NAICS_2022_Code,NAICS_2022_Title,ISIC_Rev4_Code,ISIC_Rev4_Title,NACE_Rev2_Code,NACE_Rev2_Title,NACE_Rev21_Code,NACE_Rev21_Title,Mapping_Path,Mapping_Notes,NAICS_Partial,ISIC_Partial,NACE_Partial,NACE_Mapping_Type,NACE_Correspondence_Type,NACE_Common_Content,Mapping_Quality
"488320","Marine Cargo Handling","8129","Other building and industrial cleaning activities","81.29","Other cleaning activities","81.23","Other cleaning activities","NAICS→ISIC→NACE2→NACE2.1","ship hold cleaning services",true,true,false,"NACE Rev. 2 class  81.29 is mapped to NACE Rev. 2.1 class  81.23","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488330","Navigational Services to Shipping","5222","Service activities incidental to water transportation","52.22","Service activities incidental to water transportation","52.22","Service activities incidental to water transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  52.22 is mapped to NACE Rev. 2.1 class  52.22","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488390","Other Support Activities for Water Transportation","3315","Repair of transport equipment, except motor vehicles","33.15","Repair and maintenance of ships and boats","33.15","Repair and maintenance of civilian ships and boats","NAICS→ISIC→NACE2→NACE2.1","ship scaling not done in shipyards, repairs and routine maintenance performed by floating dry-docks",true,true,false,"NACE Rev. 2 class  33.15 is mapped to NACE Rev. 2.1 classes  33.15, 33.18","4:5","- repair and routine maintenance of civilian ships
- repair and maintenance of pleasure boats
- repair and maintenance of floating structures","direct"
"488390","Other Support Activities for Water Transportation","3315","Repair of transport equipment, except motor vehicles","33.15","Repair and maintenance of ships and boats","33.18","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","ship scaling not done in shipyards, repairs and routine maintenance performed by floating dry-docks",true,true,false,"NACE Rev. 2 class  33.15 is mapped to NACE Rev. 2.1 classes  33.15, 33.18","4:5","- repair and maintenance of military ships, boats and floating structure","direct"
"488390","Other Support Activities for Water Transportation","3315","Repair of transport equipment, except motor vehicles","33.16","Repair and maintenance of aircraft and spacecraft","33.16","Repair and maintenance of civilian air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","ship scaling not done in shipyards, repairs and routine maintenance performed by floating dry-docks",true,true,false,"NACE Rev. 2 class  33.16 is mapped to NACE Rev. 2.1 classes  33.16, 33.18","4:5","- repair and maintenance of civilian aircraft (except factory conversion, factory overhaul, factory rebuilding)
- repair and maintenance of civilian aircraft engines","direct"
"488390","Other Support Activities for Water Transportation","3315","Repair of transport equipment, except motor vehicles","33.16","Repair and maintenance of aircraft and spacecraft","33.18","Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft","NAICS→ISIC→NACE2→NACE2.1","ship scaling not done in shipyards, repairs and routine maintenance performed by floating dry-docks",true,true,false,"NACE Rev. 2 class  33.16 is mapped to NACE Rev. 2.1 classes  33.16, 33.18","4:5","- repair and maintenance of military air and spacecraft 
- repair and maintenance of engines for military aircraft and spacecraft","direct"
"488390","Other Support Activities for Water Transportation","3315","Repair of transport equipment, except motor vehicles","33.17","Repair and maintenance of other transport equipment","33.17","Repair and maintenance of other civilian transport equipment","NAICS→ISIC→NACE2→NACE2.1","ship scaling not done in shipyards, repairs and routine maintenance performed by floating dry-docks",true,true,false,"NACE Rev. 2 class  33.17 is mapped to NACE Rev. 2.1 class  33.17","9:10","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488390","Other Support Activities for Water Transportation","3830","Materials recovery","38.31","Dismantling of wrecks","38.21","Materials recovery","NAICS→ISIC→NACE2→NACE2.1","ship breaking or dismantling done on a floating dry dock",true,true,false,"NACE Rev. 2 class  38.31 is mapped to NACE Rev. 2.1 class  38.21","5:7","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488390","Other Support Activities for Water Transportation","3830","Materials recovery","38.32","Recovery of sorted materials","20.16","Manufacture of plastics in primary forms","NAICS→ISIC→NACE2→NACE2.1","ship breaking or dismantling done on a floating dry dock",true,true,false,"NACE Rev. 2 class  38.32 is mapped to NACE Rev. 2.1 classes  20.16, 38.21","5:7","- manufacture of plastic powders, granules or flakes by compounding or transforming plastic resins from recovered plastic waste
- manufacture of recycled plastic in flakes or plastic granulates based on pre-treated plastic waste following material recovery operation","direct"
"488390","Other Support Activities for Water Transportation","3830","Materials recovery","38.32","Recovery of sorted materials","38.21","Materials recovery","NAICS→ISIC→NACE2→NACE2.1","ship breaking or dismantling done on a floating dry dock",true,true,false,"NACE Rev. 2 class  38.32 is mapped to NACE Rev. 2.1 classes  20.16, 38.21","5:7","- mechanical crushing and shredding of metal waste, e.g. from used cars, washing machines or bikes
- mechanical reduction of large iron pieces, e.g. railway wagons
- recovery of iron from clinker
- reclaiming metals out of photographic waste, e.g. fixer solution or photographic films and paper
- producing of rubber powder from rubber waste and scrap, including decontamination, division (elimination) of fractions and devulcanising
- sorting and mechanical processing (e.g. cleaning, grinding) of plastics to produce secondary raw material
- processing (aging, cleaning, sorting) of incineration bottom ash into secondary raw materials (metals, aggregates)
- crushing, cleaning and sorting of glass
- crushing, cleaning and sorting of other waste, e.g. demolition waste to obtain secondary raw material
- processing of food, beverage and tobacco waste and residual substances into secondary raw materials
- recovery of waste oil, processing of used cooking oils and fats into secondary raw materials
- extraction of silver from waste chemicals, other than by electrolytic refining
- recovery of phosphorus from the incineration of sewage sludge
- recovery of textile and clothing products by mechanical, thermal or chemical processes","direct"
"488390","Other Support Activities for Water Transportation","5229","Other transportation support activities","52.29","Other transportation support activities","52.25","Logistics service activities","NAICS→ISIC→NACE2→NACE2.1","except floating dry dock repair and maintenance services, and ship breaking or dismantling on a floating dry dock",true,true,false,"NACE Rev. 2 class  52.29 is mapped to NACE Rev. 2.1 classes  52.25, 52.26, 52.31, 52.32","65:78","- activities of distribution centres
- pickup of goods and grouping for shipping
- goods handling operations, e.g. temporary crating and packing goods into boxes for the purpose of warehousing or for protecting them during transport, unpacking, sampling, or weighing of goods","direct"
"488390","Other Support Activities for Water Transportation","5229","Other transportation support activities","52.29","Other transportation support activities","52.26","Other support activities for transportation","NAICS→ISIC→NACE2→NACE2.1","except floating dry dock repair and maintenance services, and ship breaking or dismantling on a floating dry dock",true,true,false,"NACE Rev. 2 class  52.29 is mapped to NACE Rev. 2.1 classes  52.25, 52.26, 52.31, 52.32","65:78","- issue and procurement of transport documents and waybills
- activities of customs agents
- organisation of multimodal and combined transport activities by rail, road, water or air (intermodal transport) on behalf of the shipper or consignee
- organisation and freight forwarding of group and individual consignments on behalf of the client
- freight forwarding","direct"
"488390","Other Support Activities for Water Transportation","5229","Other transportation support activities","52.29","Other transportation support activities","52.31","Intermediation service activities for freight transportation","NAICS→ISIC→NACE2→NACE2.1","except floating dry dock repair and maintenance services, and ship breaking or dismantling on a floating dry dock",true,true,false,"NACE Rev. 2 class  52.29 is mapped to NACE Rev. 2.1 classes  52.25, 52.26, 52.31, 52.32","65:78","","direct"
"488390","Other Support Activities for Water Transportation","5229","Other transportation support activities","52.29","Other transportation support activities","52.32","Intermediation service activities for passenger transportation","NAICS→ISIC→NACE2→NACE2.1","except floating dry dock repair and maintenance services, and ship breaking or dismantling on a floating dry dock",true,true,false,"NACE Rev. 2 class  52.29 is mapped to NACE Rev. 2.1 classes  52.25, 52.26, 52.31, 52.32","65:78","- brokerage for ship and aircraft space","direct"
"488410","Motor Vehicle Towing","5221","Service activities incidental to land transportation","52.21","Service activities incidental to land transportation","52.21","Service activities incidental to land transportation","NAICS→ISIC→NACE2→NACE2.1"," ",false,true,false,"NACE Rev. 2 class  52.21 is mapped to NACE Rev. 2.1 class  52.21","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488490","Other Support Activities for Road Transportation","5221","Service activities incidental to land transportation","52.21","Service activities incidental to land transportation","52.21","Service activities incidental to land transportation","NAICS→ISIC→NACE2→NACE2.1","except loading and unloading trucks, road cargo surveyors, street sweeping and snow removal",true,true,false,"NACE Rev. 2 class  52.21 is mapped to NACE Rev. 2.1 class  52.21","1:1","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488490","Other Support Activities for Road Transportation","5224","Cargo handling","52.24","Cargo handling","52.24","Cargo handling","NAICS→ISIC→NACE2→NACE2.1","loading and unloading trucks at terminals",true,true,false,"NACE Rev. 2 class  52.24 is mapped to NACE Rev. 2.1 class  52.24","2:2","the content of the NACE Rev 2 class is fully covered in the corresponding NACE Rev 2.1 class","direct"
"488490","Other Support Activities for Road Transportation","5229","Other transportation support activities","52.29","Other transportation support activities","52.25","Logistics service activities","NAICS→ISIC→NACE2→NACE2.1","cargo surveyors-truck transportation",true,true,false,"NACE Rev. 2 class  52.29 is mapped to NACE Rev. 2.1 classes  52.25, 52.26, 52.31, 52.32","65:78","- activities of distribution centres
- pickup of goods and grouping for shipping
- goods handling operations, e.g. temporary crating and packing goods into boxes for the purpose of warehousing or for protecting them during transport, unpacking, sampling, or weighing of goods","direct"
"488490","Other Support Activities for Road Transportation","5229","Other transportation support activities","52.29","Other transportation support activities","52.26","Other support activities for transportation","NAICS→ISIC→NACE2→NACE2.1","cargo surveyors-truck transportation",true,true,false,"NACE Rev. 2 class  52.29 is mapped to NACE Rev. 2.1 classes  52.25, 52.26, 52.31, 52.32","65:78","- issue and procurement of transport documents and waybills
- activities of customs agents
- organisation of multimodal and combined transport activities by rail, road, water or air (intermodal transport) on behalf of the shipper or consignee
- organisation and freight forwarding of group and individual consignments on behalf of the client
- freight forwarding","direct"
